,date,XAUUSD Open,XAUUSD Low,XAUUSD High,XAUUSD Close,XAUUSD Adj. Close,XAUUSD Vol  (1M),XAUUSD Vol  (3M),XAUUSD Vol  (6M),M1 USD (B),M2 USD (B)
598,2009-04-27,913.1,905.13,918.65,906.48,906.48,20.06,24.01,29.71,1598.0,8370.2
599,2009-04-20,869.05,865.0,888.7,884.5,884.5,19.87,25.75,30.11,1595.4,8362.5
600,2009-04-13,881.75,881.69,900.0,893.85,893.85,22.44,26.45,31.51,1604.1,8350.2
601,2009-04-06,896.53,865.63,896.8,868.9,868.9,25.02,27.78,32.67,1655.6,8340.8
602,2009-03-30,923.9,909.7,931.7,917.3,917.3,25.02,27.31,34.41,1572.3,8339.6
603,2009-03-23,951.12,936.05,957.45,939.5,939.5,26.16,27.86,35.59,1575.1,8372.1
604,2009-03-16,925.5,915.9,929.85,923.07,923.07,26.57,27.5,35.42,1575.7,8384.2
605,2009-03-09,939.8,911.6,941.55,922.35,922.35,27.36,27.29,38.29,1583.8,8350.0
606,2009-03-02,939.5,922.7,958.45,926.0,926.0,25.91,27.95,38.67,1570.1,8313.2
607,2009-02-23,993.4,976.77,997.82,991.65,991.65,24.37,29.91,38.45,1558.9,8291.0
608,2009-02-16,940.0,936.55,944.35,941.75,941.75,27.83,32.51,38.1,1565.0,8288.2
609,2009-02-09,911.55,891.2,911.55,894.5,894.5,31.9,32.58,38.2,1575.7,8283.6
610,2009-02-02,928.05,901.55,928.05,905.0,905.0,33.43,33.24,38.92,1567.4,8280.1
611,2009-01-26,899.2,889.55,916.1,903.37,903.37,30.53,35.02,38.8,1555.1,8283.0
612,2009-01-19,843.9,832.35,846.55,835.9,835.9,27.0,34.01,38.09,1561.1,8257.5
613,2009-01-12,856.45,815.65,857.1,821.0,821.0,27.97,37.84,38.09,1609.5,8243.9
614,2009-01-05,882.03,845.6,884.7,859.48,859.48,26.05,39.53,37.57,1629.7,8248.5
615,2008-12-29,875.87,873.85,890.55,880.28,880.28,35.31,41.27,37.69,1597.3,8216.5
616,2008-12-22,838.5,837.05,851.65,848.05,848.05,34.41,42.03,37.41,1610.2,8201.1
617,2008-12-15,825.19,821.88,842.35,838.45,838.45,39.86,42.12,37.52,1612.0,8171.7
618,2008-12-08,754.26,754.26,782.14,772.7,772.7,40.92,46.52,36.96,1590.0,8130.8
619,2008-12-01,818.95,768.6,818.95,768.95,768.95,44.89,46.97,37.01,1527.2,8073.5
620,2008-11-24,801.77,786.45,829.91,821.62,821.62,40.66,45.51,36.24,1518.3,8017.1
621,2008-11-17,740.97,731.42,749.35,738.05,738.05,39.79,43.28,34.89,1506.8,7988.3
622,2008-11-10,739.3,739.3,768.21,746.2,746.2,41.36,42.99,34.42,1505.5,7970.2
623,2008-11-03,726.21,722.05,739.13,723.55,723.55,46.02,41.98,33.59,1520.0,7956.5
624,2008-10-27,734.94,707.62,747.07,730.8,730.8,49.26,41.68,33.4,1483.7,7963.6
625,2008-10-20,783.0,782.02,809.2,796.93,796.93,45.99,39.81,32.54,1457.4,7991.2
626,2008-10-13,850.65,823.33,872.35,833.07,833.07,56.18,38.48,31.51,1464.9,7947.6
627,2008-10-06,833.5,825.75,875.43,859.75,859.75,51.21,35.33,29.49,1461.0,7905.0
628,2008-09-29,872.35,867.6,924.75,908.75,908.75,46.34,33.05,28.21,1504.6,7936.1
629,2008-09-22,872.93,862.85,908.4,897.0,897.0,44.73,33.24,28.61,1490.1,7929.0
630,2008-09-15,773.3,765.42,787.9,786.65,786.65,27.12,25.04,24.45,1437.0,7768.3
631,2008-09-08,809.75,797.0,818.45,802.3,802.3,25.92,22.65,24.33,1423.9,7752.5
632,2008-09-01,835.7,816.45,836.5,817.68,817.68,27.31,24.12,24.37,1408.4,7771.6
633,2008-08-25,823.5,817.08,826.1,821.95,821.95,27.09,24.55,24.78,1404.9,7778.6
634,2008-08-18,790.6,789.65,804.15,800.07,800.07,25.11,23.87,24.39,1394.4,7771.7
635,2008-08-11,856.85,818.82,865.98,823.82,823.82,22.11,23.75,24.05,1412.7,7781.6
636,2008-08-04,910.55,894.1,915.62,894.8,894.8,20.62,22.05,23.17,1423.5,7775.7
637,2008-07-28,929.7,922.95,933.12,930.6,930.6,19.77,22.54,23.18,1422.3,7773.8
638,2008-07-21,955.3,955.3,968.62,965.55,965.55,20.88,22.51,23.01,1426.9,7776.0
639,2008-07-14,964.7,953.9,975.35,972.6,972.6,19.38,22.82,23.64,1421.5,7749.4
640,2008-07-07,933.3,915.07,933.35,925.82,925.82,22.49,22.33,23.53,1412.6,7738.4
641,2008-06-30,927.85,918.65,935.43,925.4,925.4,23.73,22.48,23.66,1404.6,7716.6
642,2008-06-23,901.85,877.38,907.65,883.8,883.8,23.87,23.52,23.5,1398.9,7721.2
643,2008-06-16,870.82,867.0,895.08,882.4,882.4,23.96,24.97,23.56,1403.7,7711.9
644,2008-06-09,902.35,891.1,909.2,892.93,892.93,23.56,25.48,23.15,1410.9,7709.6
645,2008-06-02,886.9,881.53,897.7,891.4,891.4,22.49,24.81,23.26,1405.2,7711.9
646,2008-05-26,925.2,923.63,929.3,929.1,929.1,22.95,24.9,22.79,1394.0,7715.0
647,2008-05-19,902.3,900.96,913.87,905.2,905.2,23.14,24.58,22.88,1385.7,7694.6
648,2008-05-12,884.25,877.95,889.76,882.7,882.7,21.8,24.31,22.88,1392.0,7687.7
649,2008-05-05,856.45,856.45,874.75,874.2,874.2,22.48,24.59,24.23,1393.5,7673.9
650,2008-04-28,886.15,886.15,895.98,893.25,893.25,23.7,23.75,23.61,1397.7,7675.6
651,2008-04-21,916.4,911.75,929.0,914.2,914.2,25.52,23.99,23.86,1403.8,7706.7
652,2008-04-14,925.3,914.5,931.5,924.5,924.5,30.35,24.39,23.74,1389.2,7681.9
653,2008-04-07,912.9,911.05,929.55,920.0,920.0,30.29,24.68,23.74,1374.2,7679.9
654,2008-03-31,930.4,912.7,941.1,916.9,916.9,28.37,23.3,22.9,1389.7,7661.0
655,2008-03-24,919.5,906.9,926.7,915.3,915.3,26.18,22.94,22.57,1387.1,7659.7
656,2008-03-17,1003.25,994.53,1031.9,1002.7,1002.7,17.67,20.0,20.89,1381.5,7644.7
657,2008-03-10,973.0,961.45,980.7,972.9,972.9,19.3,20.54,21.01,1391.3,7619.8
658,2008-03-03,974.1,973.63,989.7,983.7,983.7,16.99,20.12,20.45,1401.0,7606.9
659,2008-02-25,944.75,933.15,952.3,939.6,939.6,19.28,20.66,20.55,1376.9,7596.9
660,2008-02-18,902.6,900.5,907.73,905.2,905.2,22.43,20.75,20.29,1375.0,7565.3
661,2008-02-11,923.85,916.35,927.35,923.45,923.45,22.95,21.89,20.09,1374.4,7563.0
662,2008-02-04,910.38,892.45,912.9,903.6,903.6,22.79,23.57,20.13,1386.1,7554.0
663,2008-01-28,913.5,911.5,929.6,928.38,928.38,22.83,23.97,20.08,1379.6,7525.5
664,2008-01-21,884.55,858.95,884.55,865.0,865.0,20.79,23.42,19.38,1390.0,7491.2
665,2008-01-14,896.2,892.7,914.3,904.0,904.0,17.6,22.9,19.08,1370.2,7459.6
666,2008-01-07,860.0,855.6,865.2,858.1,858.1,20.65,22.53,18.81,1367.3,7464.4
667,2007-12-31,840.6,830.28,843.6,833.7,833.7,19.66,22.16,18.44,1367.9,7468.2
668,2007-12-24,811.4,808.5,815.2,811.8,811.8,19.52,22.1,18.16,1378.1,7460.9
669,2007-12-17,794.4,785.55,798.9,793.3,793.3,21.83,21.92,18.1,1365.1,7456.6
670,2007-12-10,795.0,794.3,812.15,808.2,808.2,27.74,21.12,17.6,1377.6,7453.4
671,2007-12-03,784.7,777.4,794.5,794.3,794.3,27.8,21.07,17.41,1384.8,7441.4
672,2007-11-26,816.0,815.0,836.98,824.6,824.6,28.63,20.24,17.23,1374.5,7452.8
673,2007-11-19,787.2,775.25,794.09,782.0,782.0,27.66,19.46,16.78,1367.2,7427.4
674,2007-11-12,832.3,792.3,832.3,793.5,793.5,25.85,18.87,16.16,1367.8,7408.5
675,2007-11-05,807.9,801.3,811.3,806.5,806.5,18.15,16.32,14.5,1369.6,7409.2
676,2007-10-29,785.8,784.5,794.8,791.8,791.8,16.73,14.92,14.14,1379.7,7423.1
677,2007-10-22,765.6,745.85,768.6,754.2,754.2,15.78,14.96,14.0,1383.1,7392.9
678,2007-10-15,749.9,747.8,760.2,759.4,759.4,14.94,14.37,13.93,1382.9,7391.8
679,2007-10-08,743.1,731.5,743.1,733.3,733.3,15.14,14.36,14.0,1376.8,7402.6
680,2007-10-01,744.5,741.3,748.0,747.2,747.2,12.23,13.28,13.59,1364.1,7396.2
681,2007-09-24,731.6,726.65,736.4,730.5,730.5,13.0,13.3,13.59,1365.4,7386.3
682,2007-09-17,707.5,706.4,719.8,717.9,717.9,12.09,13.39,13.44,1373.5,7388.5
683,2007-09-10,701.1,699.25,707.0,703.1,703.1,14.47,13.13,13.3,1382.1,7384.0
684,2007-09-03,673.4,671.38,673.8,672.3,672.3,14.76,13.41,13.0,1412.6,7395.9
685,2007-08-27,668.7,665.65,668.91,667.6,667.6,14.33,13.6,13.07,1385.6,7416.9
686,2007-08-20,658.2,653.6,660.5,656.8,656.8,15.04,13.58,14.74,1372.8,7379.7
687,2007-08-13,673.2,668.7,673.2,669.5,669.5,13.86,12.84,15.35,1364.1,7342.7
688,2007-08-06,673.7,669.18,675.77,672.1,672.1,11.29,13.04,15.02,1359.9,7323.0
689,2007-07-30,661.8,660.2,665.9,665.0,665.0,12.26,13.36,15.15,1370.4,7306.0
690,2007-07-23,684.1,680.38,685.1,681.6,681.6,11.52,13.39,15.09,1373.2,7300.0
691,2007-07-16,667.7,663.9,668.81,664.9,664.9,11.49,13.51,15.22,1373.5,7291.0
692,2007-07-09,656.3,653.7,663.22,660.4,660.4,11.97,13.77,15.35,1370.5,7279.6
693,2007-07-02,650.4,648.81,659.05,657.25,657.25,13.52,13.65,15.63,1375.8,7284.9
694,2007-06-25,655.1,648.85,655.1,651.0,651.0,13.45,13.39,16.06,1362.9,7272.7
695,2007-06-18,656.5,654.85,659.45,656.35,656.35,13.26,13.37,16.04,1356.3,7263.0
696,2007-06-11,649.3,645.45,655.15,653.65,653.65,13.8,13.46,16.03,1370.7,7253.6
697,2007-06-04,672.2,668.75,674.24,671.15,671.15,13.87,12.7,15.88,1384.6,7244.0
698,2007-05-28,656.9,654.5,658.9,655.55,655.55,13.31,14.35,16.01,1388.5,7235.9
699,2007-05-21,662.5,656.98,664.1,663.25,663.25,14.62,15.94,16.13,1384.1,7236.4
700,2007-05-14,671.55,666.55,675.05,669.75,669.75,15.12,17.35,16.03,1382.3,7224.1
701,2007-05-07,687.7,687.05,691.05,688.75,688.75,13.92,17.06,15.74,1367.2,7222.0
702,2007-04-30,681.45,676.1,682.2,678.45,678.45,13.51,17.06,16.24,1382.5,7218.5
703,2007-04-23,694.25,687.08,694.25,689.15,689.15,11.42,16.61,16.21,1375.7,7236.1
704,2007-04-16,687.38,683.55,691.26,690.21,690.21,10.45,16.88,16.29,1374.5,7221.2
705,2007-04-09,674.88,670.25,678.3,670.75,670.75,10.27,17.36,16.48,1379.6,7202.4
706,2007-04-02,665.7,656.6,666.3,664.0,664.0,10.7,17.95,16.62,1377.5,7186.5
707,2007-03-26,657.75,657.3,665.45,664.1,664.1,20.57,18.57,17.69,1373.6,7173.4
708,2007-03-19,653.2,652.1,656.75,654.2,654.2,24.01,18.32,17.73,1360.2,7135.8
709,2007-03-12,649.5,646.13,653.85,650.5,650.5,23.8,18.59,18.15,1363.5,7121.2
710,2007-03-05,643.65,633.5,645.15,636.6,636.6,24.02,18.62,19.12,1358.6,7111.0
711,2007-02-26,681.65,681.65,688.25,686.55,686.55,16.84,16.4,18.39,1362.0,7127.2
712,2007-02-19,668.5,667.85,673.55,670.75,670.75,12.32,14.62,17.75,1361.7,7109.2
713,2007-02-12,667.95,660.0,668.55,661.1,661.1,13.53,14.75,17.98,1361.7,7103.8
714,2007-02-05,648.5,646.45,652.25,648.45,648.45,14.49,15.47,18.18,1369.9,7102.8
715,2007-01-29,646.3,641.18,648.13,643.7,643.7,18.11,15.56,18.38,1377.0,7094.8
716,2007-01-22,635.25,632.23,640.03,633.4,633.4,17.13,15.56,18.35,1373.2,7098.8
717,2007-01-15,626.2,625.05,628.2,626.7,626.7,16.5,16.18,18.39,1382.9,7102.8
718,2007-01-08,608.75,604.03,610.63,610.0,610.0,15.24,16.15,19.18,1355.7,7085.1
719,2007-01-01,636.8,636.8,636.8,636.8,636.8,13.05,14.8,19.29,1361.3,7083.9
720,2006-12-25,621.3,620.0,621.3,620.75,620.75,13.65,16.9,19.41,1380.4,7076.0
721,2006-12-18,615.65,612.07,618.55,616.25,616.25,13.98,17.36,20.3,1359.2,7049.4
722,2006-12-11,624.55,623.35,630.76,630.45,630.45,13.4,18.66,20.95,1360.3,7038.5
723,2006-12-04,645.5,640.96,648.23,646.2,646.2,15.18,20.21,23.49,1374.1,7033.0
724,2006-11-27,639.25,637.2,642.15,640.6,640.6,15.26,20.42,23.65,1386.4,7037.7
725,2006-11-20,620.75,620.75,627.0,622.9,622.9,16.75,20.44,24.01,1380.2,7014.5
726,2006-11-13,629.1,620.8,632.9,625.7,625.7,18.2,21.33,24.8,1361.3,6999.9
727,2006-11-06,626.9,622.9,629.9,623.2,623.2,15.61,20.86,26.17,1351.1,6994.5
728,2006-10-30,599.25,598.95,611.16,604.1,604.1,20.99,20.61,26.46,1376.4,6984.8
729,2006-10-23,592.3,579.77,593.18,581.95,581.95,21.26,20.85,26.67,1380.3,6987.2
730,2006-10-16,592.0,590.13,596.3,596.0,596.0,21.83,20.94,27.14,1360.6,6980.4
731,2006-10-09,574.4,571.85,581.2,577.1,577.1,25.15,21.86,28.55,1368.1,6972.7
732,2006-10-02,598.75,594.8,604.18,596.7,596.7,23.81,21.43,28.15,1364.3,6947.8
733,2006-09-25,590.0,582.26,592.11,590.8,590.8,23.71,23.07,28.12,1364.9,6936.3
734,2006-09-18,579.55,578.42,588.36,587.2,587.2,22.91,22.59,28.27,1357.6,6924.8
735,2006-09-11,610.6,583.49,610.6,589.75,589.75,21.98,23.92,28.07,1365.4,6922.2
736,2006-09-04,625.05,625.0,628.0,626.5,626.5,17.0,26.67,27.2,1373.8,6922.8
737,2006-08-28,623.15,613.14,624.25,614.78,614.78,17.64,27.18,27.43,1384.0,6914.3
738,2006-08-21,615.4,613.9,628.54,628.1,628.1,18.48,27.46,27.51,1382.8,6916.1
739,2006-08-14,630.75,623.86,633.2,626.7,626.7,21.58,28.9,27.29,1364.8,6891.5
740,2006-08-07,644.55,644.43,652.14,648.65,648.65,23.2,30.65,27.35,1357.2,6883.1
741,2006-07-31,635.45,629.46,639.75,636.75,636.75,23.26,31.48,28.19,1372.9,6872.3
742,2006-07-24,620.65,602.57,621.25,615.25,615.25,26.99,32.24,28.18,1377.5,6880.8
743,2006-07-17,667.35,641.15,676.53,643.03,643.03,27.19,33.95,27.76,1359.2,6877.2
744,2006-07-10,630.45,620.75,632.45,624.15,624.15,36.1,33.48,27.51,1372.4,6869.3
745,2006-07-03,617.5,614.65,625.28,623.5,623.5,36.71,33.72,27.69,1390.5,6849.8
746,2006-06-26,584.75,577.75,588.05,585.25,585.25,33.93,32.98,27.76,1383.6,6850.3
747,2006-06-19,580.35,564.38,580.65,565.25,565.25,35.12,32.94,27.55,1370.9,6830.3
748,2006-06-12,607.75,602.9,611.9,604.25,604.25,30.14,28.25,25.16,1367.7,6818.7
749,2006-06-05,637.3,635.45,645.8,637.15,637.15,33.43,27.73,25.24,1369.1,6807.3
750,2006-05-29,653.0,646.95,654.2,647.77,647.77,33.57,27.68,24.93,1397.9,6799.7
751,2006-05-22,657.9,637.55,661.5,656.05,656.05,33.1,26.53,24.28,1394.8,6802.5
752,2006-05-15,714.5,676.6,720.54,677.4,677.4,36.92,25.08,23.51,1389.4,6790.3
753,2006-05-08,682.8,671.0,686.6,678.7,678.7,29.79,23.31,21.92,1373.8,6775.0
754,2006-05-01,654.6,651.43,661.63,655.1,655.1,29.27,24.21,21.65,1372.5,6795.6
755,2006-04-24,639.0,619.8,640.0,620.7,620.7,29.01,23.29,21.46,1388.1,6801.6
756,2006-04-17,598.75,598.75,615.75,613.48,613.48,17.41,19.66,19.3,1379.4,6790.6
757,2006-04-10,589.13,588.88,599.8,599.75,599.75,15.84,20.28,19.34,1375.7,6772.1
758,2006-04-03,581.75,581.7,591.92,587.85,587.85,17.94,21.28,19.14,1401.4,6756.2
759,2006-03-27,560.0,558.69,568.75,567.3,567.3,15.69,21.23,18.79,1394.8,6756.9
760,2006-03-20,554.35,550.6,556.48,554.9,554.9,15.66,21.29,18.74,1387.9,6746.8
761,2006-03-13,540.88,540.88,546.9,545.9,545.9,18.94,21.87,19.04,1371.0,6737.7
762,2006-03-06,565.88,552.05,568.5,555.35,555.35,24.99,22.45,18.9,1366.2,6752.0
763,2006-02-27,559.0,552.65,559.13,553.95,553.95,23.98,22.3,18.53,1393.0,6754.5
764,2006-02-20,552.5,552.0,556.85,555.85,555.85,22.96,21.99,18.49,1383.3,6744.0
765,2006-02-13,549.5,538.55,551.77,540.35,540.35,24.91,21.72,18.19,1368.6,6720.4
766,2006-02-06,567.8,567.55,573.9,569.9,569.9,18.53,18.86,16.61,1369.2,6714.9
767,2006-01-30,557.15,557.15,569.35,568.35,568.35,24.06,19.1,16.79,1389.8,6712.3
768,2006-01-23,553.5,549.6,560.68,559.4,559.4,23.73,19.56,16.66,1383.1,6723.3
769,2006-01-16,556.88,555.85,562.38,562.2,562.2,22.04,18.37,15.76,1375.8,6713.1
770,2006-01-09,539.55,535.45,551.65,548.95,548.95,24.08,18.25,15.41,1372.0,6700.7
771,2006-01-02,517.38,516.88,517.38,516.88,516.88,18.11,16.05,14.02,1375.5,6682.9
772,2005-12-26,503.75,503.45,505.5,505.13,505.13,19.41,15.95,13.94,1383.0,6677.1
773,2005-12-19,502.38,501.28,509.3,503.8,503.8,16.8,15.48,13.67,1373.1,6669.9
774,2005-12-12,526.5,526.48,541.0,528.0,528.0,13.36,14.67,12.91,1368.0,6658.1
775,2005-12-05,504.1,503.98,510.05,509.4,509.4,13.56,14.64,12.95,1371.5,6651.7
776,2005-11-28,496.5,493.4,499.3,498.7,498.7,14.89,14.01,12.46,1386.3,6642.6
777,2005-11-21,486.1,484.86,491.8,491.76,491.76,15.68,14.3,12.62,1388.0,6652.7
778,2005-11-14,468.9,466.95,470.95,467.5,467.5,14.99,13.4,12.05,1370.9,6636.9
779,2005-11-07,456.76,456.3,459.9,459.6,459.6,14.35,14.13,12.0,1360.5,6629.5
780,2005-10-31,472.96,465.08,473.3,465.19,465.19,14.68,13.63,11.81,1377.3,6628.0
781,2005-10-24,466.86,463.3,468.79,465.25,465.25,13.83,12.9,11.53,1382.0,6634.8
782,2005-10-17,469.5,469.3,475.49,474.0,474.0,14.39,12.12,11.24,1365.5,6630.5
783,2005-10-10,474.63,472.55,478.92,475.25,475.25,14.58,12.11,11.31,1372.5,6614.4
784,2005-10-03,467.75,464.07,468.75,465.95,465.95,13.46,11.77,11.15,1396.7,6604.1
785,2005-09-26,463.75,459.15,467.65,466.65,466.65,13.77,12.01,10.82,1388.5,6603.6
786,2005-09-19,459.38,458.7,468.65,464.75,464.75,10.96,11.28,10.3,1380.1,6594.5
787,2005-09-12,449.75,447.55,451.87,449.75,449.75,11.61,10.96,10.35,1366.9,6578.5
788,2005-09-05,444.35,444.2,446.75,445.35,445.35,13.35,11.06,10.5,1364.4,6573.5
789,2005-08-29,438.65,436.8,440.7,436.9,436.9,11.19,10.62,10.18,1386.5,6558.8
790,2005-08-22,436.5,435.99,440.7,438.2,438.2,11.45,10.78,10.37,1388.5,6566.1
791,2005-08-15,446.1,441.33,446.2,442.4,442.4,9.59,10.25,10.43,1375.6,6552.8
792,2005-08-08,437.2,434.35,437.9,435.0,435.0,8.44,9.81,10.12,1366.5,6545.1
793,2005-08-01,429.9,429.1,432.65,432.2,432.2,8.47,9.74,10.16,1362.4,6549.3
794,2005-07-25,425.05,424.4,426.45,425.85,425.85,10.45,9.88,10.32,1379.6,6534.5
795,2005-07-18,421.38,420.25,422.75,421.05,421.05,10.13,10.05,10.49,1364.4,6521.6
796,2005-07-11,423.75,423.7,426.65,425.9,425.9,11.37,10.51,10.45,1364.8,6505.5
